ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,5.775595,7.44356,4.459645,4.779207,-14.14322,0.2791619,57.16358,8.962593,ACCELERATE
-1,5.65188,7.592752,4.36459,4.874368,-15.29516,0.2791618,57.25716,9.040185,ACCELERATE
19.49265,5.568846,7.660171,4.264493,4.96714,-16.49596,0.27916,57.35204,9.121057,LEFT_ACCELERATE
19.65392,5.712252,7.377902,4.204999,5.002776,-17.6872,0.2791608,57.39805,9.201141,LEFT_ACCELERATE
19.09307,5.814547,7.231745,4.199755,5.002369,-18.87749,0.279161,57.40086,9.281062,ACCELERATE
17.95493,5.808471,7.295174,4.195295,5.006771,-20.0547,0.2791608,57.40583,9.360097,ACCELERATE
16.77696,5.759929,7.485415,4.184586,5.017498,-21.26552,0.2791602,57.41689,9.44139,ACCELERATE
15.60276,5.647151,7.867916,4.169694,5.032409,-22.43834,0.2791598,57.43167,9.520136,ACCELERATE
14.42234,5.479168,8.531677,4.151778,5.050337,-23.65456,0.2791599,57.45004,9.601795,ACCELERATE
13.34276,5.282215,9.656292,4.118257,5.085556,-24.85406,0.2791601,57.4663,9.682333,LEFT_ACCELERATE
12.99811,5.213618,10.22653,4.082828,5.12333,-26.03249,0.2791634,57.43823,9.761529,LEFT_ACCELERATE
13.11636,5.268176,9.944641,4.081625,5.119339,-27.2429,0.2791683,57.31433,9.843328,LEFT_ACCELERATE
12.60874,5.196532,11.56132,4.088505,5.122838,-28.39294,0.2791655,57.13908,9.921453,LEFT_ACCELERATE
11.50216,4.953272,-1,4.046673,5.2031,-29.57953,0.2791618,56.95626,10.00206,ACCELERATE
10.49826,4.678467,-1,3.944629,5.362053,-30.72824,0.2791607,56.78279,10.08006,LEFT_ACCELERATE
10.02714,4.476052,-1,3.803111,5.527479,-31.92718,0.279163,56.55383,10.16207,LEFT_ACCELERATE
10.12273,4.412107,-1,3.684094,5.611225,-33.06304,0.2791776,56.23294,10.24146,LEFT_ACCELERATE
10.68008,4.482852,-1,3.622272,5.616207,-34.15346,0.2791908,55.78508,10.32081,LEFT_ACCELERATE
10.96614,4.542151,-1,3.626112,5.596053,-35.244,0.2791845,55.1993,10.40408,LEFT_ACCELERATE
11.3398,4.639398,-1,3.658344,5.555554,-36.19978,0.2791854,54.58049,10.48066,LEFT_ACCELERATE
12.33358,4.902475,12.55471,3.738443,5.459182,-37.11569,0.2792017,53.83279,10.56025,LEFT_ACCELERATE
13.95576,5.371502,8.904073,3.9195,5.297327,-37.93317,0.2792079,52.954,10.6411,LEFT_ACCELERATE
15.2486,5.833075,7.721696,4.173236,5.083215,-38.63012,0.2791959,52.00032,10.72061,LEFT_ACCELERATE
15.8511,6.172911,7.202662,4.421397,4.831076,-39.26197,0.2791831,50.98106,10.80122,LEFT_ACCELERATE
15.51573,6.250641,7.230323,4.613242,4.60637,-39.86216,0.2791715,49.95431,10.88109,LEFT_ACCELERATE
14.44773,6.099761,7.970103,4.716423,4.480395,-40.4834,0.2791655,48.92463,10.96185,LEFT_ACCELERATE
13.73689,5.948152,8.825353,4.743762,4.459534,-41.11746,0.2791612,47.87897,11.04396,LEFT_ACCELERATE
13.93453,5.925111,8.821547,4.747956,4.464866,-41.66652,0.2791625,46.8657,11.12141,LEFT_ACCELERATE
14.00753,5.857552,9.110599,4.751038,4.477424,-42.17476,0.2791657,45.78547,11.20159,LEFT_ACCELERATE
13.28507,5.629818,10.30722,4.706264,4.56765,-42.67903,0.279164,44.67543,11.28345,LEFT_ACCELERATE
13.31102,5.460553,10.53056,4.606984,4.689247,-43.12937,0.2791632,43.61441,11.36087,LEFT_ACCELERATE
14.59718,5.401169,9.879979,4.505331,4.771791,-43.52186,0.2791685,42.47039,11.44218,LEFT_ACCELERATE
15.26363,5.263729,9.834374,4.423888,4.870397,-43.84218,0.2791688,41.34356,11.52085,LEFT_ACCELERATE
14.69502,4.988542,10.33648,4.303966,5.05643,-44.16623,0.2791644,40.17389,11.60235,LEFT_ACCELERATE
15.5842,4.772398,10.23672,4.134802,5.247255,-44.45465,0.279164,39.03343,11.68135,LEFT_ACCELERATE
-1,4.746255,9.430938,3.969466,5.361211,-44.66299,0.2791728,37.84496,11.76249,LEFT_ACCELERATE
-1,4.997146,8.405231,3.879632,5.36707,-44.74049,0.2791862,36.66728,11.84191,LEFT_ACCELERATE
-1,5.37427,7.693582,3.888021,5.314452,-44.70975,0.2791786,35.46854,11.92254,LEFT_ACCELERATE
-1,5.665117,7.328803,3.963538,5.236977,-44.63244,0.2791695,34.30218,12.00105,LEFT_ACCELERATE
-1,6.02066,6.961185,4.068207,5.140864,-44.53205,0.2791646,33.10544,12.0817,LEFT_ACCELERATE
-1,6.73585,6.387242,4.25128,5.001666,-44.36635,0.2791652,31.94894,12.16021,LEFT_ACCELERATE
-1,7.476667,5.906774,4.506565,4.793131,-44.1348,0.2791645,30.76051,12.24153,LEFT_ACCELERATE
-1,7.91472,5.599664,4.743038,4.563423,-43.90513,0.2791623,29.59165,12.32151,ACCELERATE
-1,8.2765,5.332609,4.961248,4.344876,-43.68864,0.2791614,28.40903,12.40223,ACCELERATE
-1,8.614173,5.082969,5.165204,4.140563,-43.48919,0.2791612,27.26189,12.4804,ACCELERATE
-1,8.942218,4.840529,5.363049,3.94246,-43.29212,0.279162,26.08508,12.56051,ACCELERATE
-1,9.146769,4.637884,5.546258,3.746721,-43.10522,0.2791611,24.89806,12.64119,RIGHT_ACCELERATE
-1,9.150939,4.521091,5.681395,3.586854,-42.95666,0.2791604,23.71749,12.72109,ACCELERATE
-1,9.374897,4.343081,5.823514,3.444198,-42.81538,0.2791601,22.54089,12.80065,ACCELERATE
-1,9.611304,4.157774,5.970495,3.297193,-42.66969,0.2791598,21.33113,12.88245,ACCELERATE
-1,9.835441,3.979173,6.112908,3.154273,-42.52597,0.2791602,20.13716,12.96318,RIGHT_ACCELERATE
-1,9.7191,3.905512,6.216717,3.02511,-42.40921,0.2791609,18.97438,13.04167,RIGHT_ACCELERATE
-1,9.122708,4.063398,6.236392,2.968727,-42.36885,0.2791716,17.79044,13.12132,RIGHT_ACCELERATE
-1,8.596932,4.339055,6.188748,3.012759,-42.41542,0.2791711,16.60628,13.20094,RIGHT_ACCELERATE
-1,8.380013,4.513524,6.115482,3.089246,-42.4902,0.2791641,15.41622,13.28101,ACCELERATE
-1,8.288351,4.611192,6.048686,3.156052,-42.55616,0.2791605,14.22778,13.36092,ACCELERATE
-1,8.210098,4.695265,5.990451,3.214229,-42.61412,0.2791599,13.03524,13.44108,ACCELERATE
-1,8.13822,4.772365,5.937075,3.267556,-42.66734,0.2791606,11.81819,13.52287,RIGHT_ACCELERATE
-1,7.941152,4.941515,5.882659,3.327771,-42.72773,0.2791606,10.64769,13.60156,RIGHT_ACCELERATE
-1,7.41244,5.466466,5.783395,3.465666,-42.85218,0.2791676,9.463757,13.68157,RIGHT_ACCELERATE
-1,6.882986,6.171212,5.615146,3.69293,-43.05807,0.2791706,8.294484,13.76134,RIGHT_ACCELERATE
-1,6.536144,6.677586,5.391677,3.935169,-43.29219,0.2791633,7.114785,13.84209,LEFT_ACCELERATE
-1,6.345757,6.895066,5.163753,4.140354,-43.49881,0.2791625,5.964773,13.92056,LEFT_ACCELERATE
-1,6.426638,6.669589,4.987195,4.256493,-43.63839,0.2791668,4.776369,14.001,LEFT_ACCELERATE
-1,6.611834,6.405213,4.912263,4.299589,-43.69383,0.2791668,3.554867,14.08316,LEFT_ACCELERATE
-1,6.61898,6.39413,4.881299,4.327185,-43.72407,0.2791629,2.368694,14.16283,ACCELERATE
-1,6.572794,6.444434,4.846972,4.361487,-43.75867,0.2791614,1.211209,14.24058,ACCELERATE
-1,6.516941,6.505332,4.806191,4.402301,-43.79914,0.2791598,0.005846031,14.32154,ACCELERATE
-1,6.458935,6.568598,4.763713,4.444807,-43.84222,0.2791599,-1.182118,14.40135,ACCELERATE
-1,6.396586,6.636594,4.71793,4.490607,-43.88788,0.2791592,-2.377866,14.48168,ACCELERATE
-1,6.332704,6.706259,4.670938,4.537611,-43.93499,0.2791596,-3.568387,14.56167,ACCELERATE
-1,6.267522,6.777328,4.62293,4.585626,-43.98285,0.2791603,-4.748506,14.64097,ACCELERATE
-1,6.201371,6.84945,4.574172,4.634386,-44.03171,0.2791611,-5.932299,14.7205,ACCELERATE
-1,6.133205,6.923765,4.523906,4.684654,-44.08149,0.2791601,-7.123412,14.80054,ACCELERATE
-1,6.063659,6.999591,4.472596,4.735963,-44.13293,0.2791598,-8.34342,14.88251,ACCELERATE
-1,5.996262,7.073049,4.422863,4.785695,-44.18283,0.2791595,-9.51895,14.9615,ACCELERATE
-1,5.926236,7.149369,4.371181,4.837373,-44.23454,0.2791596,-10.73194,15.04301,ACCELERATE
-1,5.85884,7.222827,4.321436,4.887115,-44.28382,0.2791592,-11.88411,15.12043,ACCELERATE
-1,5.789376,7.298531,4.270154,4.938392,-44.33577,0.2791598,-13.09577,15.20185,ACCELERATE
-1,5.718925,7.375295,4.218152,4.99039,-44.38777,0.2791612,-14.30706,15.28325,ACCELERATE
-1,5.651133,7.449168,4.168105,5.040434,-44.43713,0.2791612,-15.45532,15.36041,ACCELERATE
19.48135,5.581266,7.525301,4.116525,5.092008,-44.48907,0.2791601,-16.66285,15.44155,ACCELERATE
18.30193,5.512503,7.610918,4.06576,5.142769,-44.53944,0.27916,-17.83357,15.52022,ACCELERATE
17.12789,5.444045,7.774885,4.015224,5.193301,-44.59068,0.2791598,-19.02408,15.60022,ACCELERATE
15.88259,5.34943,8.120508,3.961625,5.246894,-44.64318,0.2791595,-20.24379,15.68218,ACCELERATE
14.71727,5.216272,8.672174,3.911467,5.297047,-44.69387,0.2791598,-21.42153,15.76132,ACCELERATE
13.52365,5.031934,9.66221,3.86009,5.348419,-44.74488,0.2791611,-22.60691,15.84098,ACCELERATE
12.48298,4.831849,11.60492,3.799797,5.414231,-44.79108,0.2791601,-23.80468,15.92145,LEFT_ACCELERATE
12.19094,4.750789,-1,3.741851,5.473552,-44.78732,0.2791639,-24.98276,16.00061,LEFT_ACCELERATE
12.57622,4.831493,11.32494,3.725961,5.473884,-44.67979,0.2791774,-26.17284,16.08098,LEFT_ACCELERATE
13.14058,5.018124,10.01749,3.783903,5.415239,-44.44424,0.2791789,-27.36926,16.16301,LEFT_ACCELERATE
12.97628,5.083399,10.26891,3.85923,5.339743,-44.14773,0.2791728,-28.49429,16.24117,LEFT_ACCELERATE
12.0501,4.947249,-1,3.890516,5.324426,-43.83128,0.2791664,-29.64175,16.3211,ACCELERATE
11.0167,4.718638,-1,3.852174,5.397421,-43.51826,0.2791625,-30.81736,16.40278,LEFT_ACCELERATE
10.49194,4.556956,-1,3.77045,5.504846,-43.18805,0.2791615,-31.93346,16.48096,LEFT_ACCELERATE
10.59101,4.527152,-1,3.691383,5.560318,-42.75654,0.2791738,-33.06161,16.56219,LEFT_ACCELERATE
11.3004,4.649304,-1,3.675644,5.535097,-42.19837,0.2791955,-34.13131,16.64342,LEFT_ACCELERATE
12.68823,5.003979,11.01668,3.767754,5.436718,-41.52565,0.2792131,-35.06976,16.72123,LEFT_ACCELERATE
14.57018,5.55829,8.24523,3.971081,5.274189,-40.69772,0.2792155,-35.91642,16.8011,LEFT_ACCELERATE
16.32874,6.187998,7.013835,4.281676,5.038969,-39.76983,0.2792059,-36.6357,16.88026,LEFT_ACCELERATE
17.59243,6.765281,6.243105,4.630673,4.728499,-38.75528,0.2791915,-37.26584,16.96065,LEFT_ACCELERATE
17.99418,7.108711,5.837171,4.95126,4.37536,-37.67243,0.2791786,-37.85548,17.04348,LEFT_ACCELERATE
17.35289,7.127892,5.833387,5.1731,4.081323,-36.66107,0.2791696,-38.39762,17.12055,ACCELERATE
16.24818,6.96205,6.1842,5.300774,3.902182,-35.59545,0.279164,-38.9961,17.20262,ACCELERATE
15.33174,6.759864,6.768878,5.352053,3.845058,-34.54818,0.2791606,-39.59717,17.28369,LEFT_ACCELERATE
15.42341,6.695731,6.975419,5.366972,3.841111,-33.52552,0.2791615,-40.13868,17.36143,LEFT_ACCELERATE
16.93303,6.801534,6.622863,5.390324,3.812613,-32.40979,0.2791721,-40.61647,17.44306,LEFT_ACCELERATE
18.48004,6.859234,6.476565,5.435257,3.764975,-31.27768,0.279172,-40.99814,17.52335,LEFT_ACCELERATE
18.59422,6.728806,6.852755,5.45269,3.763153,-30.17947,0.2791675,-41.33536,17.60049,ACCELERATE
17.53179,6.436424,7.694195,5.40498,3.863993,-29.04347,0.279164,-41.69595,17.68052,LEFT_ACCELERATE
17.4166,6.173327,8.195832,5.289824,4.022388,-27.91225,0.2791618,-42.05178,17.76014,LEFT_ACCELERATE
19.86314,6.047559,7.972375,5.146996,4.162913,-26.75165,0.2791636,-42.3512,17.8407,LEFT_ACCELERATE
-1,5.946338,7.81413,5.026635,4.293722,-25.57666,0.279166,-42.57729,17.92107,LEFT_ACCELERATE
-1,5.726122,8.101244,4.88684,4.487286,-24.37613,0.2791631,-42.79272,18.00296,LEFT_ACCELERATE
-1,5.53767,8.274829,4.690657,4.684801,-23.19919,0.2791602,-43.00172,18.08323,LEFT_ACCELERATE
-1,5.549801,7.949195,4.497125,4.800458,-22.04253,0.2791633,-43.15125,18.16159,LEFT_ACCELERATE
-1,5.549236,7.811312,4.37915,4.882599,-20.85209,0.2791626,-43.25225,18.24182,LEFT_ACCELERATE
-1,5.426532,7.958616,4.275942,4.984035,-19.62716,0.2791612,-43.35683,18.32436,ACCELERATE
-1,5.287119,8.134807,4.166699,5.093449,-18.44704,0.2791607,-43.46777,18.40393,LEFT_ACCELERATE
-1,5.213401,8.153687,4.052801,5.192547,-17.31622,0.2791592,-43.56907,18.48016,LEFT_ACCELERATE
-1,5.392984,7.737027,3.985714,5.223706,-16.08096,0.2791646,-43.61665,18.56324,LEFT_ACCELERATE
-1,5.848658,7.134323,4.033426,5.169395,-14.93119,0.2791718,-43.56323,18.64063,LEFT_ACCELERATE
-1,6.268831,6.737876,4.15741,5.060328,-13.74359,0.2791692,-43.44596,18.72077,LEFT_ACCELERATE
-1,6.489132,6.546475,4.284044,4.936211,-12.50709,0.2791646,-43.32026,18.80423,ACCELERATE
-1,6.640743,6.412709,4.388856,4.830792,-11.3794,0.2791618,-43.21786,18.88025,RIGHT_ACCELERATE
-1,6.55539,6.468019,4.460156,4.746449,-10.12725,0.2791645,-43.14213,18.96451,RIGHT_ACCELERATE
19.21079,6.137456,6.896173,4.447545,4.755311,-8.980697,0.2791737,-43.15675,19.04161,RIGHT_ACCELERATE
16.78284,5.769408,7.505281,4.360669,4.861144,-7.790199,0.2791695,-43.25388,19.12186,RIGHT_ACCELERATE
15.3637,5.54905,8.084764,4.245783,4.981261,-6.588061,0.279163,-43.37314,19.20297,ACCELERATE
14.12397,5.330674,8.918123,4.132787,5.094254,-5.407934,0.2791607,-43.48305,19.28255,ACCELERATE
12.94735,5.088305,10.41402,4.030245,5.198851,-4.255614,0.2791605,-43.58498,19.36021,ACCELERATE
11.94336,4.840858,-1,3.917005,5.330145,-3.041811,0.2791615,-43.67949,19.44196,LEFT_ACCELERATE
11.66718,4.721103,-1,3.811427,5.432762,-1.859327,0.2791648,-43.71092,19.52146,LEFT_ACCELERATE
12.0573,4.764317,-1,3.756325,5.460656,-0.6925452,0.2791797,-43.63512,19.60011,LEFT_ACCELERATE
13.17183,5.039513,9.954066,3.795901,5.404439,0.4923375,0.2791994,-43.41001,19.68133,LEFT_ACCELERATE
14.96251,5.585748,7.97295,3.959816,5.278739,1.639423,0.2792125,-43.00485,19.76333,LEFT_ACCELERATE
16.55212,6.25467,6.848226,4.253397,5.068205,2.688343,0.279206,-42.4551,19.84312,LEFT_ACCELERATE
17.54725,6.867906,6.118486,4.603118,4.781479,3.646697,0.2791903,-41.8149,19.92067,LEFT_ACCELERATE
17.7461,7.258716,5.669096,4.934064,4.43976,4.589624,0.2791802,-41.09575,20.00035,LEFT_ACCELERATE
17.05202,7.335501,5.554659,5.193026,4.102133,5.526148,0.27917,-40.36029,20.08032,ACCELERATE
16.21085,7.275381,5.643896,5.36674,3.871042,6.466648,0.2791626,-39.6342,20.1601,LEFT_ACCELERATE
