ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
11.01561,5.0377,-1,4.212257,5.070987,14.72422,0.279168,45.90522,7.204047,LEFT_ACCELERATE
10.71514,4.910981,-1,4.127572,5.164487,14.32823,0.2791725,46.98246,7.281159,LEFT_ACCELERATE
10.80875,4.87074,-1,4.046596,5.220689,13.83523,0.2791813,48.05935,7.360812,LEFT_ACCELERATE
11.33353,4.961203,-1,4.021531,5.21201,13.21732,0.2791909,49.09132,7.441758,LEFT_ACCELERATE
11.64763,5.035865,-1,4.038784,5.18086,12.49555,0.2791869,50.06923,7.523518,LEFT_ACCELERATE
12.45322,5.236759,12.27304,4.091574,5.10699,11.71672,0.2791999,50.92542,7.601414,LEFT_ACCELERATE
13.72978,5.591815,8.954288,4.229119,4.976367,10.81517,0.2792026,51.69694,7.681313,LEFT_ACCELERATE
14.68188,5.928171,7.929223,4.412241,4.799201,9.816467,0.279191,52.38356,7.762855,LEFT_ACCELERATE
14.85494,6.089785,7.697502,4.582685,4.618515,8.797107,0.2791782,53.00121,7.842928,LEFT_ACCELERATE
14.24362,6.027462,8.206351,4.688242,4.508579,7.768882,0.2791693,53.60909,7.923139,LEFT_ACCELERATE
14.13257,6.001933,8.420333,4.742733,4.458394,6.720916,0.2791648,54.19675,8.003844,LEFT_ACCELERATE
14.66803,6.060585,8.184466,4.795129,4.413287,5.63011,0.2791669,54.71858,8.085102,LEFT_ACCELERATE
14.385,5.950684,8.784961,4.813711,4.408466,4.555579,0.2791652,55.19085,8.163918,LEFT_ACCELERATE
14.35711,5.822356,9.244779,4.780898,4.459924,3.466517,0.2791636,55.64458,8.243154,LEFT_ACCELERATE
14.87778,5.732107,9.275169,4.733669,4.519692,2.360794,0.2791632,56.04359,8.322107,LEFT_ACCELERATE
14.22841,5.479355,10.01175,4.655962,4.652134,1.255932,0.2791622,56.42675,8.400625,ACCELERATE
13.07833,5.118939,11.05981,4.50606,4.904166,0.05914977,0.279161,56.85706,8.486015,LEFT_ACCELERATE
12.56269,4.791779,11.57996,4.29862,5.186228,-1.000594,0.2791606,57.23243,8.561502,LEFT_ACCELERATE
13.45545,4.556797,11.16471,4.054693,5.421413,-2.168314,0.2791623,57.58124,8.643393,LEFT_ACCELERATE
13.91886,4.299582,11.11461,3.824752,5.662784,-3.328978,0.2791634,57.86981,8.723707,LEFT_ACCELERATE
15.32122,4.121476,10.81624,3.583485,5.851683,-4.441496,0.2791652,58.10606,8.800109,LEFT_ACCELERATE
-1,4.14971,9.867361,3.375547,5.928026,-5.684484,0.2791775,58.26529,8.884393,LEFT_ACCELERATE
-1,4.413379,8.897303,3.312355,5.905026,-6.821705,0.2791816,58.29125,8.960924,LEFT_ACCELERATE
-1,4.745182,8.274052,3.363359,5.836672,-8.057026,0.2791759,58.23129,9.044028,LEFT_ACCELERATE
-1,4.944678,8.021016,3.443499,5.757563,-9.221321,0.2791676,58.15316,9.122388,ACCELERATE
-1,5.040496,7.928174,3.510353,5.690711,-10.4446,0.2791629,58.0873,9.204643,LEFT_ACCELERATE
-1,5.245571,7.687166,3.57834,5.627389,-11.65536,0.2791602,58.01631,9.286084,LEFT_ACCELERATE
-1,5.744794,7.189498,3.70959,5.525007,-12.77384,0.2791618,57.89442,9.361683,LEFT_ACCELERATE
-1,6.247974,6.78848,3.900477,5.362453,-13.94805,0.2791624,57.71741,9.441421,LEFT_ACCELERATE
-1,6.558517,6.54563,4.085789,5.179152,-15.17599,0.2791617,57.53431,9.524777,ACCELERATE
-1,6.821131,6.338541,4.250245,5.014505,-16.33055,0.2791605,57.37261,9.603048,ACCELERATE
-1,7.074609,6.138504,4.409055,4.855502,-17.52982,0.2791606,57.21215,9.68428,ACCELERATE
-1,7.301967,5.95015,4.558404,4.70602,-18.6693,0.2791601,57.06464,9.761418,ACCELERATE
-1,7.475919,5.758856,4.709946,4.554385,-19.84996,0.279161,56.91544,9.841314,ACCELERATE
-1,7.562765,5.581509,4.859509,4.404757,-21.04182,0.2791606,56.76751,9.921945,ACCELERATE
-1,7.572975,5.462057,5.002398,4.261834,-22.20463,0.27916,56.62507,10.0006,ACCELERATE
19.00512,7.510039,5.423453,5.152749,4.111459,-23.43681,0.27916,56.47557,10.08393,ACCELERATE
17.82504,7.388371,5.509456,5.270899,3.970708,-24.60523,0.2791605,56.33479,10.16293,ACCELERATE
16.63547,7.199161,5.740633,5.343687,3.86782,-25.7841,0.2791605,56.19346,10.24264,ACCELERATE
15.50448,6.969197,6.170302,5.367566,3.830663,-26.93717,0.2791606,56.05571,10.3206,ACCELERATE
14.27,6.669096,7.057802,5.342846,3.865921,-28.18415,0.2791604,55.90567,10.40493,LEFT_ACCELERATE
13.641,6.489191,7.884189,5.285439,3.939519,-29.35443,0.2791618,55.73051,10.48441,LEFT_ACCELERATE
13.50817,6.444623,8.102415,5.243167,3.982602,-30.47006,0.2791674,55.48191,10.56125,LEFT_ACCELERATE
12.90858,6.277625,10.6572,5.198175,4.041651,-31.64604,0.2791657,55.1528,10.64326,LEFT_ACCELERATE
11.88869,5.963008,-1,5.114673,4.19119,-32.77128,0.2791629,54.8289,10.72188,LEFT_ACCELERATE
11.25315,5.704086,-1,4.973418,4.371494,-33.89459,0.2791628,54.47379,10.80101,LEFT_ACCELERATE
10.57252,5.416677,-1,4.805661,4.601068,-35.05051,0.2791637,54.04509,10.8838,LEFT_ACCELERATE
9.563189,5.0252,-1,4.614701,4.933932,-36.14255,0.2791622,53.6279,10.96229,LEFT_ACCELERATE
8.865321,4.665592,-1,4.354164,5.287154,-37.21248,0.2791615,53.18516,11.04006,LEFT_ACCELERATE
8.568064,4.378259,-1,4.054483,5.573313,-38.32938,0.2791745,52.61529,11.12439,LEFT_ACCELERATE
8.752475,4.230872,-1,3.791476,5.708361,-39.31311,0.2791941,51.95882,11.20401,LEFT_ACCELERATE
9.456249,4.235628,-1,3.634858,5.722708,-40.17087,0.2792082,51.19435,11.28144,LEFT_ACCELERATE
10.34712,4.336929,-1,3.568192,5.699452,-40.95354,0.2792024,50.27531,11.36275,LEFT_ACCELERATE
10.92077,4.420701,18.86102,3.568917,5.668596,-41.62999,0.2791892,49.29126,11.44308,LEFT_ACCELERATE
11.15737,4.451916,15.42802,3.58248,5.65136,-42.22585,0.2791824,48.29191,11.52128,LEFT_ACCELERATE
12.18672,4.629446,11.93535,3.626978,5.587509,-42.74466,0.2791903,47.21195,11.60189,LEFT_ACCELERATE
14.98517,5.03128,9.32206,3.741177,5.457076,-43.12781,0.2792056,46.05343,11.68409,LEFT_ACCELERATE
-1,5.574963,7.881979,3.959769,5.274749,-43.34412,0.2792022,44.91787,11.76193,LEFT_ACCELERATE
-1,6.102437,7.03248,4.242118,5.032057,-43.4517,0.2791906,43.72678,11.84238,LEFT_ACCELERATE
-1,6.450561,6.614529,4.496003,4.768051,-43.49733,0.2791781,42.55192,11.92137,LEFT_ACCELERATE
-1,6.521598,6.560905,4.688135,4.54142,-43.53853,0.2791689,41.36514,12.00112,ACCELERATE
-1,6.43828,6.666517,4.799089,4.403131,-43.60476,0.279164,40.16687,12.08171,ACCELERATE
-1,6.330183,6.800587,4.84144,4.363894,-43.68831,0.2791624,38.9814,12.1615,ACCELERATE
-1,6.203065,6.958109,4.821412,4.407392,-43.78558,0.2791604,37.77832,12.24254,ACCELERATE
-1,6.067881,7.125507,4.74327,4.509383,-43.89021,0.279162,36.58953,12.32266,ACCELERATE
-1,5.926615,7.300345,4.631392,4.619342,-43.99923,0.2791602,35.41658,12.40175,ACCELERATE
-1,5.777889,7.484337,4.515543,4.735281,-44.11637,0.2791602,34.20264,12.48362,ACCELERATE
-1,5.632736,7.663836,4.402332,4.848549,-44.23004,0.2791593,33.05408,12.56111,ACCELERATE
-1,5.484923,7.838398,4.279252,4.96977,-44.34904,0.2791597,31.86091,12.64161,LEFT_ACCELERATE
-1,5.522408,7.668562,4.175836,5.046311,-44.43587,0.27916,30.6427,12.72365,LEFT_ACCELERATE
-1,5.732989,7.319535,4.150935,5.051723,-44.44899,0.2791616,29.49537,12.80073,LEFT_ACCELERATE
-1,5.812616,7.217134,4.162577,5.038174,-44.43711,0.2791611,28.25498,12.88402,ACCELERATE
-1,5.820307,7.209163,4.16788,5.032864,-44.43238,0.2791606,27.11364,12.96064,ACCELERATE
-1,5.818826,7.210859,4.167303,5.033455,-44.4333,0.2791604,25.87726,13.04365,ACCELERATE
-1,5.811681,7.218339,4.162554,5.038215,-44.43824,0.2791598,24.70872,13.1221,ACCELERATE
-1,5.800145,7.230276,4.154542,5.046234,-44.44632,0.2791598,23.50265,13.20307,ACCELERATE
-1,5.785702,7.245174,4.144366,5.056415,-44.45667,0.2791598,22.28436,13.28486,ACCELERATE
-1,5.769354,7.261988,4.132755,5.068029,-44.46819,0.27916,21.10533,13.36402,ACCELERATE
-1,5.751674,7.280166,4.120146,5.080639,-44.48106,0.2791599,19.9012,13.44486,ACCELERATE
-1,5.733211,7.299119,4.106943,5.093843,-44.49467,0.2791596,18.70271,13.52533,ACCELERATE
-1,5.713832,7.319016,4.093072,5.107715,-44.50794,0.2791593,17.5804,13.60068,ACCELERATE
-1,5.692796,7.340609,4.077987,5.122799,-44.52338,0.2791604,16.31125,13.68589,ACCELERATE
-1,5.672396,7.361522,4.063356,5.137429,-44.53773,0.2791592,15.15535,13.7635,ACCELERATE
-1,5.651488,7.382973,4.048347,5.152437,-44.55287,0.27916,13.95358,13.84418,ACCELERATE
-1,5.630263,7.404737,4.033102,5.167681,-44.56814,0.2791596,12.75335,13.92477,ACCELERATE
-1,5.60905,7.426494,4.017872,5.18291,-44.5833,0.2791594,11.56984,14.00423,ACCELERATE
-1,5.58836,7.447722,4.003008,5.197773,-44.59814,0.2791602,10.4167,14.08165,ACCELERATE
-1,5.566179,7.470453,3.987072,5.213707,-44.61411,0.2791603,9.17938,14.16473,ACCELERATE
-1,5.545405,7.49175,3.972147,5.228631,-44.62894,0.27916,8.033475,14.24166,ACCELERATE
-1,5.523181,7.514533,3.956181,5.244596,-44.64503,0.2791597,6.791144,14.32508,ACCELERATE
-1,5.50245,7.535796,3.941279,5.259497,-44.65983,0.2791594,5.649212,14.40175,ACCELERATE
-1,5.480987,7.557782,3.925858,5.274916,-44.67526,0.2791603,4.458579,14.48168,ACCELERATE
-1,5.459603,7.5797,3.910494,5.290278,-44.6907,0.2791603,3.267036,14.56169,ACCELERATE
-1,5.43741,7.602433,3.894551,5.306221,-44.70648,0.2791602,2.049366,14.64344,ACCELERATE
-1,5.416599,7.623771,3.879591,5.321178,-44.72186,0.2791601,0.8621157,14.72316,ACCELERATE
-1,5.395378,7.645516,3.864346,5.336422,-44.73706,0.27916,-0.3124681,14.80202,ACCELERATE
-1,5.372854,7.668596,3.848158,5.352609,-44.75298,0.27916,-1.543688,14.88469,ACCELERATE
-1,5.351554,7.690423,3.832855,5.367909,-44.76834,0.2791599,-2.732141,14.96448,ACCELERATE
-1,5.330683,7.711793,3.817862,5.382902,-44.78326,0.2791596,-3.887689,15.04206,ACCELERATE
-1,5.309896,7.7331,3.802922,5.39784,-44.79837,0.2791599,-5.059433,15.12074,ACCELERATE
-1,5.287377,7.756162,3.786745,5.414015,-44.8147,0.27916,-6.326957,15.20584,ACCELERATE
-1,5.267436,7.776589,3.772419,5.428339,-44.82893,0.2791604,-7.431658,15.28001,ACCELERATE
-1,5.245275,7.799287,3.756495,5.444263,-44.84473,0.2791599,-8.660006,15.36248,ACCELERATE
-1,5.223652,7.821437,3.740963,5.459793,-44.8601,0.2791596,-9.855647,15.44276,ACCELERATE
-1,5.203777,7.841787,3.726679,5.474075,-44.87513,0.2791598,-11.02637,15.52136,ACCELERATE
-1,5.184398,7.859699,3.710273,5.490402,-44.89051,0.2791598,-12.28698,15.606,LEFT_ACCELERATE
-1,5.324288,7.657927,3.717088,5.483656,-44.88003,0.2791601,-13.42196,15.68222,LEFT_ACCELERATE
-1,5.843781,7.108199,3.814859,5.41223,-44.78732,0.2791663,-14.63123,15.76377,LEFT_ACCELERATE
-1,6.458785,6.631011,3.998429,5.272611,-44.62046,0.2791667,-15.76088,15.84049,LEFT_ACCELERATE
-1,6.911193,6.306487,4.212368,5.074911,-44.41667,0.2791632,-16.9694,15.92277,ACCELERATE
-1,7.204566,6.063595,4.407794,4.879519,-44.22552,0.2791615,-18.15816,16.00361,ACCELERATE
-1,7.396605,5.835927,4.591479,4.695621,-44.0392,0.279161,-19.36799,16.08579,ACCELERATE
-1,7.491105,5.643942,4.762463,4.524478,-43.87368,0.2791603,-20.47586,16.16099,ACCELERATE
-1,7.509068,5.516907,4.936729,4.350098,-43.70144,0.2791599,-21.65435,16.24095,ACCELERATE
18.90854,7.453407,5.484888,5.099865,4.178041,-43.53085,0.2791591,-22.84117,16.32145,ACCELERATE
17.67834,7.326387,5.565739,5.231309,4.011011,-43.35656,0.2791593,-24.06871,16.40469,ACCELERATE
16.76209,7.225826,5.69516,5.320084,3.895564,-43.17061,0.27916,-25.29633,16.48806,LEFT_ACCELERATE
16.61423,7.32086,5.567873,5.415183,3.798942,-42.95521,0.2791637,-26.35276,16.56052,LEFT_ACCELERATE
16.64323,7.505935,5.325653,5.553576,3.662105,-42.62354,0.2791683,-27.51551,16.64178,LEFT_ACCELERATE
15.90177,7.430994,5.445109,5.66311,3.541151,-42.24294,0.279165,-28.68571,16.72441,ACCELERATE
14.99881,7.246636,5.852905,5.706185,3.491094,-41.89046,0.2791619,-29.75733,16.80016,LEFT_ACCELERATE
14.56226,7.157972,6.124959,5.73259,3.47225,-41.43215,0.2791626,-30.97765,16.88772,LEFT_ACCELERATE
13.80018,6.956491,6.970856,5.730145,3.49555,-41.01052,0.2791627,-31.99902,16.96191,ACCELERATE
12.77612,6.629937,-1,5.659635,3.617309,-40.5407,0.2791617,-33.12546,17.04386,LEFT_ACCELERATE
12.34343,6.423351,-1,5.542036,3.753882,-40.0359,0.2791636,-34.19918,17.12358,LEFT_ACCELERATE
12.41752,6.352863,-1,5.432173,3.844962,-39.44026,0.2791802,-35.21806,17.20298,LEFT_ACCELERATE
13.03504,6.45012,9.540679,5.37171,3.865175,-38.7337,0.2792003,-36.14848,17.28165,LEFT_ACCELERATE
14.01433,6.679348,7.374866,5.390518,3.814265,-37.89933,0.2792022,-36.98064,17.36102,LEFT_ACCELERATE
14.73611,6.88103,6.644669,5.474009,3.72665,-36.94824,0.2791895,-37.73526,17.44273,LEFT_ACCELERATE
14.91468,6.956255,6.495565,5.557075,3.641711,-35.95546,0.2791813,-38.41414,17.52356,LEFT_ACCELERATE
15.52372,7.09118,6.162567,5.646566,3.555779,-34.92297,0.2791807,-39.02322,17.60416,LEFT_ACCELERATE
16.83884,7.303317,5.697123,5.743911,3.453521,-33.84105,0.2791812,-39.53117,17.68455,LEFT_ACCELERATE
17.59594,7.364833,5.609135,5.840026,3.357445,-32.77682,0.2791744,-39.96079,17.76164,LEFT_ACCELERATE
17.09897,7.186455,6.072037,5.880383,3.338169,-31.64813,0.2791668,-40.40607,17.84312,ACCELERATE
16.04646,6.881067,7.074897,5.841953,3.428975,-30.57963,0.2791637,-40.84886,17.92078,ACCELERATE
15.10343,6.523029,8.345531,5.722189,3.631167,-29.45449,0.2791614,-41.32782,18.00289,LEFT_ACCELERATE
15.53609,6.281306,8.605888,5.544767,3.837295,-28.33224,0.2791618,-41.76249,18.08374,LEFT_ACCELERATE
16.90688,6.104444,8.436126,5.368989,4.011864,-27.20155,0.2791653,-42.1163,18.16334,LEFT_ACCELERATE
16.76471,5.812901,8.855648,5.199011,4.24795,-26.07552,0.2791638,-42.43748,18.24196,ACCELERATE
15.7696,5.445128,9.555722,4.981543,4.574222,-24.93644,0.2791618,-42.77142,18.32166,LEFT_ACCELERATE
16.25049,5.160231,9.699678,4.678971,4.872742,-23.75731,0.2791611,-43.0946,18.40377,LEFT_ACCELERATE
19.70041,5.068756,9.165672,4.378344,5.045001,-22.56404,0.2791656,-43.33632,18.48561,LEFT_ACCELERATE
-1,4.998791,8.935597,4.174183,5.175279,-21.44488,0.2791678,-43.50031,18.56158,LEFT_ACCELERATE
-1,5.042263,8.513092,4.01766,5.256129,-20.27883,0.2791697,-43.61697,18.64032,LEFT_ACCELERATE
-1,5.405321,7.70416,3.970003,5.236917,-19.06301,0.2791815,-43.6286,18.72211,LEFT_ACCELERATE
-1,5.983747,6.997735,4.069226,5.137513,-17.83835,0.2791786,-43.52501,18.80475,LEFT_ACCELERATE
-1,6.443761,6.59079,4.224448,4.999953,-16.68521,0.2791716,-43.37854,18.88281,LEFT_ACCELERATE
-1,6.691281,6.380927,4.370819,4.855905,-15.51877,0.2791656,-43.2354,18.96172,ACCELERATE
-1,6.891298,6.208766,4.502971,4.723537,-14.31193,0.279163,-43.10476,19.04322,ACCELERATE
-1,7.060963,6.062543,4.61517,4.611145,-13.16644,0.2791616,-42.99186,19.1205,ACCELERATE
-1,7.231897,5.91522,4.727917,4.498254,-11.95647,0.2791602,-42.88081,19.20208,ACCELERATE
-1,7.387293,5.781306,4.830194,4.395884,-10.78823,0.2791599,-42.77913,19.28081,ACCELERATE
-1,7.541517,5.64572,4.933581,4.292431,-9.552552,0.2791598,-42.6758,19.36406,ACCELERATE
-1,7.642951,5.519498,5.029732,4.19624,-8.369598,0.2791598,-42.57973,19.44373,ACCELERATE
-1,7.666844,5.404747,5.122776,4.10317,-7.19775,0.2791603,-42.48652,19.52266,ACCELERATE
19.67357,7.619885,5.342183,5.21836,4.007568,-5.990427,0.2791598,-42.39201,19.60396,ACCELERATE
18.52247,7.513557,5.370512,5.307682,3.918236,-4.83579,0.2791592,-42.30256,19.68171,LEFT_ACCELERATE
17.76506,7.491131,5.365488,5.409889,3.814567,-3.61771,0.2791603,-42.18904,19.76386,LEFT_ACCELERATE
17.83448,7.706533,5.106455,5.552028,3.684234,-2.453351,0.2791668,-42.00566,19.84311,LEFT_ACCELERATE
18.039,7.993155,4.763096,5.745739,3.510552,-1.225316,0.2791711,-41.70086,19.92817,LEFT_ACCELERATE
17.46035,8.026373,4.658691,5.908566,3.326993,-0.1380907,0.2791675,-41.38431,20.00421,LEFT_ACCELERATE
16.318,7.817605,4.855938,6.004396,3.201994,1.021015,0.2791635,-41.05042,20.0852,LEFT_ACCELERATE
15.57224,7.672253,5.075754,6.048022,3.151499,2.089981,0.279162,-40.73174,20.1601,LEFT_ACCELERATE
15.42892,7.698296,5.062498,6.087903,3.109498,3.270389,0.279168,-40.3012,20.24456,LEFT_ACCELERATE
15.63238,7.823209,4.835943,6.166252,3.032882,4.313678,0.2791752,-39.80542,20.32225,LEFT_ACCELERATE
15.42686,7.833704,4.819894,6.249738,2.950614,5.329288,0.2791762,-39.23862,20.40039,LEFT_ACCELERATE
