ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1.0,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757435,3.105011,3.202052,NONE
-1.0,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757435,3.105011,3.250496,NONE
-1.0,6.486765,6.524002,4.586924,4.613078,16.01308,0.275739,3.112078,3.301484,ACCELERATE
-1.0,6.486788,6.523978,4.586922,4.61308,16.01309,0.2757229,3.157573,3.353417,ACCELERATE
-1.0,6.486815,6.52395,4.586916,4.613085,16.01309,0.2757103,3.247565,3.407987,ACCELERATE
-1.0,6.486845,6.523921,4.58691,4.613091,16.0131,0.2757039,3.361253,3.455817,ACCELERATE
-1.0,6.486878,6.523885,4.586906,4.613095,16.0131,0.2757,3.510681,3.504704,ACCELERATE
-1.0,6.486918,6.523848,4.586903,4.613099,16.01311,0.2756972,3.697308,3.554769,ACCELERATE
-1.0,6.486953,6.523813,4.586901,4.613101,16.01311,0.2756959,3.896563,3.600534,ACCELERATE
-1.0,6.487065,6.523695,4.586882,4.61312,16.01311,0.2803855,4.15411,3.653227,ACCELERATE
-1.0,6.487066,6.523697,4.586918,4.613083,16.01308,0.2786162,4.443467,3.704879,ACCELERATE
-1.0,6.487254,6.52351,4.586945,4.613057,16.01305,0.2811157,4.765242,3.757573,ACCELERATE
-1.0,6.487346,6.523418,4.586973,4.613028,16.01302,0.2805318,5.06678,3.802254,ACCELERATE
-1.0,6.487406,6.523356,4.587009,4.612992,16.01299,0.2789574,5.447834,3.854476,ACCELERATE
-1.0,6.487505,6.523259,4.587036,4.612965,16.01295,0.2786315,5.810512,3.900888,ACCELERATE
-1.0,6.487582,6.523179,4.58708,4.612921,16.01292,0.2793781,6.256626,3.954416,ACCELERATE
-1.0,6.487691,6.523074,4.587112,4.612889,16.01288,0.2794255,6.685651,4.003,ACCELERATE
-1.0,6.487783,6.522978,4.587151,4.612851,16.01285,0.2791744,7.129135,4.05075,ACCELERATE
-1.0,6.487857,6.522903,4.587179,4.612822,16.0128,0.279085,7.660295,4.105354,ACCELERATE
-1.0,6.487992,6.522772,4.587238,4.612763,16.01276,0.2792138,8.157526,4.154316,ACCELERATE
-1.0,6.488113,6.522652,4.587286,4.612715,16.01271,0.2792133,8.692678,4.205064,ACCELERATE
-1.0,6.488236,6.522521,4.587339,4.612662,16.01266,0.27913,9.249525,4.256058,ACCELERATE
-1.0,6.488365,6.522392,4.587397,4.612605,16.0126,0.279154,9.839542,4.308369,ACCELERATE
-1.0,6.488494,6.522264,4.587454,4.612547,16.01254,0.2791667,10.33995,4.351552,ACCELERATE
-1.0,6.488635,6.522124,4.587517,4.612484,16.01248,0.2791873,10.91772,4.40025,ACCELERATE
-1.0,6.488807,6.521952,4.587597,4.612404,16.0124,0.2791557,11.57525,4.454273,ACCELERATE
-1.0,6.488975,6.521788,4.587673,4.612328,16.01232,0.2791555,12.21234,4.505443,ACCELERATE
-1.0,6.489126,6.521634,4.587749,4.612252,16.01224,0.2791607,12.78069,4.550214,ACCELERATE
-1.0,6.489329,6.521428,4.587851,4.612151,16.01214,0.2791636,13.51232,4.606789,ACCELERATE
-1.0,6.48952,6.52124,4.587946,4.612055,16.01204,0.2791576,14.16767,4.656565,ACCELERATE
-1.0,6.489672,6.52109,4.588024,4.611977,16.01195,0.2791567,14.74877,4.700071,ACCELERATE
-1.0,6.489912,6.520844,4.588152,4.611849,16.01184,0.2791603,15.45118,4.751924,ACCELERATE
-1.0,6.490146,6.520609,4.588274,4.611727,16.01171,0.2791604,16.20728,4.806977,ACCELERATE
-1.0,6.490374,6.520379,4.5884,4.611601,16.01158,0.2791583,16.90675,4.857269,ACCELERATE
-1.0,6.490608,6.520152,4.588526,4.611475,16.01146,0.2791585,17.56937,4.904395,ACCELERATE
-1.0,6.490867,6.519888,4.588669,4.611332,16.01131,0.2791591,18.32371,4.957504,ACCELERATE
-1.0,6.491131,6.519633,4.588812,4.611189,16.01117,0.2791589,19.02241,5.006225,ACCELERATE
-1.0,6.49137,6.519398,4.588946,4.611056,16.01104,0.2791588,19.66117,5.050412,ACCELERATE
-1.0,6.491593,6.519168,4.589077,4.610925,16.01088,0.2791587,20.38331,5.100003,ACCELERATE
