ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105037,28.50368,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105037,28.60457,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757437,3.105037,28.70523,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757439,3.105037,28.80443,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105039,28.90358,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105039,29.00392,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757441,3.105039,29.10546,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105039,29.20423,,NONE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.2757437,3.105041,29.30157,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105041,29.40479,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105041,29.50056,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105041,29.603,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757444,3.105041,29.70152,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105041,29.80209,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757443,3.105041,29.9013,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757442,3.105041,30.00407,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105041,30.10253,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275744,3.105041,30.20284,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105041,30.30264,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105041,30.40372,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105041,30.50424,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275744,3.105041,30.60024,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757443,3.105041,30.7035,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757439,3.105041,30.80486,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757442,3.105041,30.90452,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105041,31.00409,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757441,3.105041,31.10399,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757441,3.105041,31.2051,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275744,3.105041,31.30119,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275744,3.105041,31.40383,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757441,3.105041,31.5052,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757434,3.10504,31.60139,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105041,31.70369,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105041,31.80132,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.10504,31.90259,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275744,3.105041,32.00281,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757443,3.105041,32.1022,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757443,3.105041,32.20166,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105041,32.30212,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.275744,3.105043,32.40144,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105043,32.50309,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757429,3.105043,32.60273,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757437,3.105045,32.70174,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105045,32.80304,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757443,3.105045,32.90065,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105045,33.00227,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275744,3.105045,33.10284,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757444,3.105045,33.20432,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757443,3.105045,33.30439,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757443,3.105045,33.40396,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757429,3.105045,33.50127,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757429,3.105045,33.60034,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757443,3.105045,33.70275,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757441,3.105045,33.80243,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757443,3.105045,33.90436,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105045,34.00018,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105045,34.10057,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757429,3.105045,34.20003,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105045,34.30352,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757436,3.105045,34.40219,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757442,3.105045,34.50137,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757436,3.105045,34.60282,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757441,3.105045,34.70163,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105045,34.80157,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757441,3.105045,34.90203,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.275744,3.105045,35.00418,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105045,35.10314,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105045,35.20107,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105045,35.3004,,NONE
-1,6.520881,6.489884,4.611051,4.588951,15.98896,0.2757438,3.105046,35.40408,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105046,35.50224,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757441,3.105046,35.60057,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757444,3.105046,35.70414,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105046,35.80248,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757436,3.105048,35.9011,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757441,3.105048,36.00142,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757441,3.105048,36.10233,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757436,3.105048,36.2031,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757437,3.105048,36.30075,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105048,36.40183,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757441,3.105048,36.50004,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757444,3.105048,36.60316,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757442,3.105048,36.70409,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105048,36.80381,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105048,36.90157,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105048,37.00153,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757443,3.105048,37.10352,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105048,37.20103,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105048,37.30076,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757428,3.105048,37.40422,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105048,37.50141,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105048,37.60267,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757445,3.105048,37.70045,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757446,3.105048,37.80185,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105048,37.90298,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757429,3.105048,38.00179,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105048,38.10093,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.275744,3.105048,38.20045,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105048,38.30384,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757436,3.105048,38.40338,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105048,38.50406,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105048,38.60319,,NONE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.2757431,3.105049,38.70043,,NONE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.275743,3.105049,38.80117,,NONE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.2757431,3.105049,38.90225,,NONE
-1,6.520881,6.489884,4.611051,4.588951,15.98896,0.2757432,3.105049,39.00241,,NONE
-1,6.520881,6.489886,4.611051,4.588951,15.98896,0.2757433,3.105049,39.10012,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105049,39.20276,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105049,39.30041,,NONE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.2757432,3.105049,39.40526,,NONE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.2757431,3.105049,39.50354,,NONE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.2757432,3.105049,39.60092,,NONE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.2757431,3.105049,39.7015,,NONE
-1,6.520881,6.489886,4.611051,4.588951,15.98896,0.2757433,3.105049,39.80173,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757432,3.10505,39.90142,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.10505,40.00032,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757443,3.10505,40.10206,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757442,3.10505,40.20044,,NONE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.275744,3.105052,40.30107,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105052,40.4001,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105052,40.50129,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105052,40.60221,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757437,3.105052,40.7016,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105052,40.80394,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105052,40.90375,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105052,41.00456,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105052,41.10484,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105052,41.20137,,NONE
-1,6.520879,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105052,41.30429,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105052,41.40318,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757444,3.105052,41.50195,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757443,3.105052,41.6006,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275744,3.105052,41.7022,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757442,3.105052,41.80114,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105052,41.90173,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105052,42.00053,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105052,42.10204,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.275744,3.105052,42.20075,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757444,3.105052,42.30479,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757444,3.105053,42.40266,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757442,3.105052,42.50221,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757427,3.105052,42.60271,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757429,3.105052,42.70241,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105053,42.80017,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105053,42.90243,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105053,43.00405,,NONE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.2757431,3.105052,43.10212,,NONE
-1,6.520881,6.489886,4.611051,4.588951,15.98896,0.2757438,3.105053,43.20142,,NONE
-1,6.520881,6.489886,4.611051,4.588951,15.98896,0.2757443,3.105053,43.30252,,NONE
-1,6.520881,6.489884,4.611051,4.588951,15.98896,0.2757429,3.105053,43.41836,,NONE
-1,6.520881,6.489886,4.611051,4.588951,15.98896,0.275743,3.105053,43.50116,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105053,43.60019,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105053,43.70236,,NONE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.275743,3.105053,43.80499,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105053,43.91898,,NONE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.2757431,3.105053,44.00216,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105053,44.10242,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105053,44.20174,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757443,3.105053,44.30244,,NONE
-1,6.520881,6.489886,4.611051,4.588951,15.98896,0.2757444,3.105052,44.40492,,NONE
-1,6.520881,6.489886,4.611051,4.588951,15.98896,0.2757432,3.105053,44.50277,,NONE
-1,6.520881,6.489884,4.611051,4.588951,15.98896,0.2757434,3.105052,44.60234,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757439,3.105053,44.70216,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105053,44.80257,,NONE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.2757432,3.105053,44.90221,,NONE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.2757431,3.105053,45.00356,,NONE
-1,6.520881,6.489886,4.611051,4.588951,15.98896,0.2757437,3.105052,45.10443,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105053,45.2016,,NONE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.2757431,3.105053,45.30465,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105052,45.40474,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105053,45.50183,,NONE
-1,6.520881,6.489886,4.611051,4.588951,15.98896,0.275744,3.105053,45.60368,,NONE
-1,6.520881,6.489884,4.611051,4.588951,15.98896,0.2757433,3.105053,45.70079,,NONE
-1,6.520881,6.489884,4.611051,4.588951,15.98896,0.275743,3.105052,45.80415,,NONE
-1,6.520881,6.489886,4.611051,4.588951,15.98896,0.2757431,3.105053,45.90418,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757437,3.105053,46.00212,,NONE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.2757432,3.105053,46.10506,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105053,46.20402,,NONE
-1,6.520881,6.489884,4.611051,4.588951,15.98896,0.2757431,3.105053,46.3034,,NONE
-1,6.520881,6.489884,4.611051,4.588951,15.98896,0.2757437,3.105053,46.40416,,NONE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.2757432,3.105053,46.50056,,NONE
-1,6.520881,6.489886,4.611051,4.588951,15.98896,0.2757436,3.105053,46.60211,,NONE
-1,6.520881,6.489886,4.611051,4.588951,15.98896,0.2757435,3.105053,46.73316,,NONE
-1,6.520881,6.489886,4.611051,4.588951,15.98896,0.275743,3.105053,46.80088,,NONE
-1,6.520881,6.489886,4.611051,4.588951,15.98896,0.275743,3.105053,46.90132,,NONE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.2757431,3.105053,47.00202,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105053,47.10328,,NONE
-1,6.520881,6.489886,4.611051,4.588951,15.98896,0.2757431,3.105053,47.20205,,NONE
-1,6.520881,6.489886,4.611051,4.588951,15.98896,0.275744,3.105053,47.30064,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105053,47.40027,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105053,47.50333,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105052,47.60105,,NONE
-1,6.520881,6.489886,4.611051,4.588951,15.98896,0.2757432,3.105053,47.70177,,NONE
-1,6.520881,6.489886,4.611051,4.588951,15.98896,0.2757432,3.105053,47.80233,,NONE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.2757432,3.105052,47.90401,,NONE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.2757433,3.105053,48.00459,,NONE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.275743,3.105053,48.10434,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105053,48.20342,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105052,48.30357,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105052,48.40136,,NONE
-1,6.520881,6.489886,4.611051,4.588951,15.98896,0.2757434,3.105053,48.50107,,NONE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.2757431,3.105053,48.60355,,NONE
-1,6.520881,6.489886,4.611051,4.588951,15.98896,0.2757431,3.105053,48.70415,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105054,48.80357,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105054,48.90464,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757437,3.105054,49.00562,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105054,49.10166,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105054,49.20081,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757439,3.105054,49.30019,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105054,49.40326,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757436,3.105054,49.50132,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105054,49.60307,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105054,49.70345,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105054,49.80436,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105054,49.90295,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757436,3.105054,50.00331,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105054,50.10017,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105054,50.20691,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105054,50.30191,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105054,50.40352,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757436,3.105054,50.50088,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757436,3.105054,50.60404,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105054,50.70552,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105055,50.8005,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757436,3.105055,50.90299,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757442,3.105055,51.00145,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757442,3.105055,51.10032,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757442,3.105055,51.20345,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105057,51.30475,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105057,51.40104,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105057,51.50114,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757444,3.105057,51.60168,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757442,3.105057,51.70422,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757439,3.105057,51.80066,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105057,51.90263,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105057,52.00033,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105057,52.10202,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757429,3.105057,52.20012,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105057,52.30365,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105057,52.40359,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105057,52.5007,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105057,52.60158,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105057,52.70474,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105057,52.80263,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757441,3.105057,52.90429,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105057,53.00011,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105057,53.10235,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105057,53.20081,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105057,53.30363,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757437,3.105057,53.40237,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105057,53.5048,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105057,53.60308,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105057,53.70376,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105057,53.8038,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105057,53.90042,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105057,54.00323,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105057,54.10185,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105057,54.20037,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105057,54.30459,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105057,54.40687,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105057,54.50457,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105057,54.60073,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105057,54.70704,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105057,54.80141,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275744,3.105057,54.90173,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105057,55.00182,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757429,3.105057,55.10509,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105057,55.20012,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105057,55.30288,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105057,55.40315,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757437,3.105057,55.50306,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757439,3.105057,55.60452,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757429,3.105057,55.70181,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105057,55.80275,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757441,3.105057,55.9046,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757445,3.105057,56.00086,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757439,3.105057,56.10252,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757436,3.105057,56.20127,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757441,3.105057,56.30317,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757429,3.105057,56.40124,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105057,56.50008,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105057,56.60042,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105057,56.70324,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105057,56.80375,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105057,56.90605,,NONE
