ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.48691,6.523859,4.586992,4.613009,16.013,0.2618021,3.105215,0.0827188,NONE
-1,6.486888,6.523883,4.587004,4.612998,16.01301,0.2707169,3.105071,0.1615513,NONE
-1,6.48687,6.523895,4.587004,4.612998,16.01301,0.2742502,3.105028,0.2407843,NONE
-1,6.486856,6.52391,4.586994,4.613007,16.01302,0.2753841,3.105019,0.3217158,NONE
-1,6.486844,6.523921,4.586985,4.613017,16.01303,0.2756744,3.105018,0.400057,NONE
-1,6.486835,6.523931,4.586975,4.613026,16.01303,0.2757374,3.105018,0.4812504,NONE
-1,6.486825,6.523942,4.586967,4.613034,16.01304,0.2757455,3.105018,0.5631975,NONE
-1,6.486814,6.523952,4.58696,4.613041,16.01305,0.2757452,3.105021,0.6403555,NONE
-1,6.486803,6.523963,4.586952,4.613049,16.01306,0.275745,3.105024,0.7220418,NONE
-1,6.486792,6.523974,4.586945,4.613057,16.01306,0.2757443,3.105024,0.8022238,NONE
-1,6.486782,6.523985,4.586937,4.613064,16.01307,0.2757432,3.105024,0.8821437,NONE
-1,6.486771,6.523995,4.586929,4.613072,16.01308,0.2757431,3.105024,0.9636511,NONE
-1,6.486763,6.524003,4.586924,4.613078,16.01308,0.2757432,3.105024,1.043657,NONE
-1,6.486763,6.524003,4.586924,4.613078,16.01308,0.2757442,3.105024,1.12278,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757433,3.105024,1.20299,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757449,3.105024,1.280315,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757441,3.105024,1.360014,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757438,3.105024,1.441594,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757438,3.105024,1.522849,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757439,3.105024,1.601826,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757436,3.105024,1.681164,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757433,3.105024,1.761825,NONE
-1,6.486762,6.524003,4.586924,4.613078,16.01308,0.2757437,3.10503,1.840673,NONE
-1,6.486764,6.524003,4.586924,4.613078,16.01308,0.275744,3.105029,1.92267,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.275744,3.105029,2.000359,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757435,3.10503,2.082925,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757436,3.105029,2.161018,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757439,3.105029,2.241817,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757435,3.105029,2.320051,NONE
-1,6.486764,6.524003,4.586924,4.613078,16.01308,0.275744,3.105029,2.402392,NONE
-1,6.486764,6.524003,4.586924,4.613078,16.01308,0.2757447,3.105029,2.480004,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757432,3.105029,2.561827,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757443,3.105029,2.64054,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757439,3.105029,2.720781,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757439,3.105029,2.800874,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.275744,3.105029,2.882871,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757438,3.105029,2.961119,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757438,3.105029,3.042511,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757437,3.105033,3.120156,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757438,3.105033,3.201075,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757428,3.105033,3.281237,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757438,3.105034,3.36077,NONE
-1,6.486764,6.523997,4.586924,4.613078,16.01308,0.2757396,3.112454,3.442061,ACCELERATE
-1,6.486805,6.523964,4.586918,4.613083,16.01309,0.2757151,3.197542,3.521211,ACCELERATE
-1,6.486855,6.52391,4.58691,4.613091,16.0131,0.2757031,3.378609,3.60216,ACCELERATE
-1,6.486908,6.523858,4.586903,4.613099,16.01311,0.2756987,3.642638,3.681085,ACCELERATE
-1,6.486976,6.523792,4.586901,4.613101,16.01311,0.2770551,4.001048,3.762357,ACCELERATE
-1,6.487072,6.523692,4.586922,4.61308,16.01309,0.2778754,4.427692,3.842109,ACCELERATE
-1,6.487241,6.523523,4.586969,4.613032,16.01304,0.2782424,4.929037,3.921917,ACCELERATE
-1,6.487409,6.523354,4.587021,4.61298,16.01298,0.2784309,5.491134,4.000179,ACCELERATE
-1,6.487564,6.523201,4.587076,4.612925,16.01293,0.2787981,6.150012,4.081914,ACCELERATE
-1,6.487712,6.523052,4.58713,4.612872,16.01287,0.2788971,6.843827,4.160282,ACCELERATE
-1,6.48788,6.522884,4.587196,4.612805,16.01281,0.2790338,7.628543,4.242166,ACCELERATE
-1,6.488056,6.522699,4.587267,4.612734,16.01274,0.2790728,8.434266,4.320797,ACCELERATE
-1,6.488261,6.522499,4.587351,4.61265,16.01265,0.2791153,9.31432,4.401884,ACCELERATE
-1,6.488477,6.522283,4.587444,4.612557,16.01256,0.279132,10.22181,4.481455,ACCELERATE
-1,6.488716,6.522044,4.587553,4.612448,16.01245,0.2791483,11.18568,4.562413,ACCELERATE
-1,6.488976,6.521789,4.587675,4.612326,16.01233,0.2791505,12.1639,4.641587,ACCELERATE
-1,6.489247,6.521508,4.587811,4.612191,16.01219,0.2791537,13.17956,4.721198,ACCELERATE
-1,6.489553,6.521204,4.587965,4.612036,16.01203,0.2791555,14.22517,4.80089,ACCELERATE
-1,6.489889,6.520875,4.588137,4.611865,16.01186,0.2791578,15.31786,4.882131,ACCELERATE
-1,6.490241,6.520524,4.588324,4.611678,16.01167,0.2791578,16.41351,4.961858,ACCELERATE
-1,6.490616,6.520135,4.588531,4.61147,16.01147,0.2791578,17.53016,5.04161,ACCELERATE
-1,6.491006,6.519746,4.588745,4.611256,16.01125,0.2791575,18.6474,5.120122,ACCELERATE
-1,6.491444,6.519321,4.588993,4.611009,16.01101,0.2791583,19.8184,5.201234,ACCELERATE
-1,6.491889,6.518869,4.589247,4.610755,16.01075,0.2791587,20.97881,5.280607,ACCELERATE
-1,6.492376,6.518386,4.589525,4.610476,16.01047,0.2791591,22.18398,5.362131,ACCELERATE
-1,6.492873,6.517889,4.589815,4.610187,16.01018,0.2791575,23.34627,5.440196,ACCELERATE
-1,6.49341,6.517362,4.59013,4.609871,16.00986,0.2791586,24.57086,5.522409,ACCELERATE
-1,6.493943,6.516815,4.59045,4.609551,16.00955,0.2791596,25.74059,5.600941,ACCELERATE
-1,6.494513,6.516252,4.590792,4.60921,16.0092,0.2791599,26.94982,5.682122,ACCELERATE
-1,6.49509,6.515662,4.591143,4.608859,16.00885,0.2791602,28.13466,5.761666,ACCELERATE
-1,6.495702,6.515044,4.591519,4.608483,16.00848,0.2791599,29.32471,5.84156,ACCELERATE
-1,6.49632,6.514435,4.591895,4.608108,16.0081,0.2791609,30.49833,5.920351,ACCELERATE
-1,6.496974,6.513782,4.592295,4.607707,16.0077,0.2791605,31.69396,6.000619,ACCELERATE
19.27784,6.48449,6.527077,4.592711,4.607291,16.00728,0.2791601,32.8877,6.08076,ACCELERATE
18.05745,6.431037,6.614649,4.593152,4.606851,16.00684,0.2791601,34.10383,6.162405,ACCELERATE
16.86711,6.322772,6.843094,4.593598,4.606404,16.0064,0.2791605,35.28806,6.241908,ACCELERATE
15.70017,6.162102,7.242512,4.594052,4.60595,16.00589,0.2791601,36.46871,6.32117,LEFT_ACCELERATE
14.94281,6.057452,7.58916,4.596578,4.601362,15.98737,0.2791587,37.65691,6.400969,LEFT_ACCELERATE
14.98663,6.13888,7.441983,4.630319,4.568724,15.894,0.2791679,38.85394,6.481685,LEFT_ACCELERATE
15.66173,6.42783,6.844197,4.738018,4.477808,15.68149,0.279179,40.03287,6.562277,LEFT_ACCELERATE
15.94758,6.683794,6.462343,4.884996,4.339249,15.37222,0.2791761,41.14913,6.640164,LEFT_ACCELERATE
15.46934,6.722907,6.487245,5.020029,4.18864,14.99804,0.2791685,42.30378,6.72168,LEFT_ACCELERATE
14.35705,6.5346,7.169371,5.087499,4.111907,14.6332,0.2791639,43.44077,6.801856,ACCELERATE
13.34261,6.297793,8.575762,5.086188,4.129792,14.28108,0.2791598,44.56776,6.881128,LEFT_ACCELERATE
12.86528,6.159089,11.07378,5.042552,4.183075,13.88053,0.2791609,45.71431,6.962718,LEFT_ACCELERATE
13.0015,6.170869,9.735341,5.014225,4.203181,13.40705,0.2791744,46.78035,7.041167,LEFT_ACCELERATE
13.7197,6.378337,7.950327,5.045539,4.157544,12.80627,0.2791965,47.79859,7.120762,LEFT_ACCELERATE
14.52184,6.644605,6.96287,5.146397,4.051692,12.07685,0.2791937,48.7421,7.201043,LEFT_ACCELERATE
14.82254,6.821496,6.609558,5.284752,3.918658,11.25595,0.279184,49.62473,7.282096,LEFT_ACCELERATE
15.27833,7.00772,6.207738,5.412376,3.785569,10.4079,0.2791825,50.41401,7.36,LEFT_ACCELERATE
16.1272,7.324024,5.612292,5.587071,3.622159,9.444205,0.2791846,51.14508,7.441385,LEFT_ACCELERATE
16.36823,7.467794,5.388235,5.755941,3.454403,8.451659,0.2791784,51.79221,7.521001,LEFT_ACCELERATE
15.7857,7.368479,5.632855,5.859138,3.34046,7.427976,0.2791694,52.43128,7.602041,ACCELERATE
14.91052,7.134728,6.313009,5.879014,3.339003,6.440881,0.2791643,53.06028,7.680632,LEFT_ACCELERATE
14.83788,7.009859,6.705592,5.843984,3.391178,5.416669,0.2791629,53.67031,7.760715,LEFT_ACCELERATE
15.97084,7.060345,6.422253,5.815866,3.412491,4.346277,0.2791753,54.19481,7.840883,LEFT_ACCELERATE
17.46754,7.1007,6.22832,5.814923,3.405457,3.200251,0.2791761,54.63394,7.923392,LEFT_ACCELERATE
17.87191,6.971838,6.587194,5.800963,3.441776,2.091073,0.2791693,55.00937,8.002032,LEFT_ACCELERATE
16.9322,6.669256,7.492943,5.734941,3.572206,0.964949,0.279164,55.39725,8.082008,ACCELERATE
15.80551,6.290204,8.527199,5.59367,3.810605,-0.1559781,0.2791621,55.80058,8.161991,ACCELERATE
14.68224,5.867812,9.561686,5.390153,4.136338,-1.27587,0.2791615,56.21537,8.242169,LEFT_ACCELERATE
14.15743,5.472975,10.21052,5.107059,4.511229,-2.403022,0.2791604,56.62611,8.322718,LEFT_ACCELERATE
15.43007,5.227856,9.879256,4.784039,4.784806,-3.520564,0.2791627,56.96927,8.401284,LEFT_ACCELERATE
-1,5.212756,8.934211,4.487314,4.921773,-4.685042,0.2791814,57.20958,8.481274,LEFT_ACCELERATE
-1,5.556405,7.733212,4.317524,4.927438,-5.865812,0.2792011,57.30186,8.561041,LEFT_ACCELERATE
-1,6.289415,6.715631,4.363262,4.838391,-7.046552,0.2792019,57.23319,8.640691,LEFT_ACCELERATE
-1,7.252815,5.970283,4.578182,4.674642,-8.20939,0.2791894,57.04081,8.719993,LEFT_ACCELERATE
-1,8.231156,5.404291,4.880942,4.438163,-9.376225,0.2791781,56.77404,8.800408,LEFT_ACCELERATE
-1,8.874556,5.016448,5.169717,4.172084,-10.53015,0.2791681,56.49766,8.880091,RIGHT_ACCELERATE
-1,9.077804,4.771058,5.408812,3.904568,-11.70496,0.279165,56.25288,8.960707,RIGHT_ACCELERATE
-1,8.776935,4.741476,5.540555,3.712347,-12.88481,0.2791694,56.08955,9.040782,RIGHT_ACCELERATE
-1,8.690141,4.699565,5.631314,3.600814,-14.08865,0.2791654,55.98531,9.121933,ACCELERATE
-1,8.830114,4.57811,5.725863,3.505763,-15.2522,0.2791603,55.89151,9.200304,ACCELERATE
-1,8.816628,4.518091,5.808468,3.412993,-16.47163,0.2791609,55.80384,9.282393,RIGHT_ACCELERATE
-1,8.38737,4.693197,5.822258,3.379307,-17.65392,0.2791652,55.78044,9.36186,RIGHT_ACCELERATE
-1,8.070606,4.889169,5.785693,3.414995,-18.85206,0.279165,55.81699,9.44236,RIGHT_ACCELERATE
-1,7.95472,4.957764,5.744529,3.456383,-20.01921,0.2791616,55.8574,9.520768,ACCELERATE
19.04888,7.809186,5.030007,5.709836,3.491066,-21.21252,0.2791597,55.89164,9.600916,ACCELERATE
17.817,7.60654,5.204878,5.67991,3.520973,-22.43052,0.2791599,55.92135,9.682713,ACCELERATE
16.63314,7.367533,5.509925,5.654727,3.546144,-23.60761,0.2791606,55.94651,9.761755,ACCELERATE
15.47004,7.095309,6.027967,5.61758,3.584785,-24.80697,0.2791598,55.96766,9.842288,LEFT_ACCELERATE
14.94005,6.962914,6.360281,5.571789,3.635118,-25.99251,0.2791611,55.95012,9.921936,LEFT_ACCELERATE
14.80201,6.95338,6.394167,5.549889,3.657941,-27.19471,0.279167,55.84475,10.00306,LEFT_ACCELERATE
14.45898,6.889786,6.635038,5.538454,3.676242,-28.33745,0.279171,55.67937,10.08063,LEFT_ACCELERATE
14.55139,6.951925,6.459493,5.543553,3.661718,-29.51675,0.2791756,55.41242,10.16194,LEFT_ACCELERATE
14.23598,6.912073,6.683014,5.566934,3.638744,-30.65555,0.2791723,55.07392,10.24175,LEFT_ACCELERATE
13.27174,6.659776,8.292356,5.552032,3.688411,-31.78841,0.2791656,54.72035,10.32144,ACCELERATE
12.28454,6.340204,-1,5.4658,3.832577,-32.9339,0.2791619,54.36823,10.4019,LEFT_ACCELERATE
11.81122,6.122224,-1,5.333389,3.996277,-34.04046,0.2791619,53.98024,10.48068,LEFT_ACCELERATE
11.59334,5.96358,-1,5.202218,4.13751,-35.15319,0.2791695,53.48998,10.56242,LEFT_ACCELERATE
11.23575,5.774827,-1,5.066323,4.290516,-36.19019,0.2791735,52.95702,10.64077,LEFT_ACCELERATE
11.36057,5.698574,-1,4.929336,4.396182,-37.19305,0.2791867,52.32515,10.7205,LEFT_ACCELERATE
12.05208,5.778525,-1,4.849724,4.414482,-38.1086,0.2792039,51.57883,10.80005,LEFT_ACCELERATE
13.40873,6.07085,8.961056,4.860062,4.344642,-38.92505,0.279216,50.67891,10.88196,LEFT_ACCELERATE
15.06568,6.505884,7.066371,4.989541,4.207489,-39.5789,0.2792119,49.69573,10.96161,LEFT_ACCELERATE
16.68788,6.938995,6.165125,5.193448,4.02173,-40.11623,0.2791987,48.62502,11.04233,LEFT_ACCELERATE
18.04133,7.222678,5.716591,5.403966,3.819264,-40.55458,0.2791874,47.54169,11.12089,LEFT_ACCELERATE
18.43632,7.284555,5.650015,5.564639,3.637918,-40.96499,0.2791742,46.42919,11.20054,LEFT_ACCELERATE
17.52832,7.099133,6.069509,5.644307,3.558041,-41.39553,0.2791667,45.30085,11.28164,ACCELERATE
16.42365,6.821471,6.917394,5.639324,3.594118,-41.83797,0.2791627,44.20457,11.36103,ACCELERATE
15.73103,6.539888,7.919905,5.561019,3.726165,-42.28604,0.2791601,43.11199,11.44031,LEFT_ACCELERATE
16.58043,6.37576,8.048763,5.435932,3.860175,-42.69798,0.2791628,41.98099,11.52119,LEFT_ACCELERATE
-1,6.378802,7.465224,5.329188,3.935279,-43.00665,0.2791761,40.82932,11.60138,LEFT_ACCELERATE
-1,6.409291,7.043126,5.275376,3.974988,-43.21349,0.2791746,39.65293,11.68168,LEFT_ACCELERATE
-1,6.340569,7.019011,5.219603,4.052134,-43.37642,0.279168,38.46511,11.7622,LEFT_ACCELERATE
-1,6.147944,7.293667,5.126715,4.206131,-43.54099,0.2791632,37.3152,11.8402,ACCELERATE
-1,5.921333,7.624207,4.964557,4.395205,-43.72855,0.27916,36.11079,11.92203,ACCELERATE
-1,5.686688,7.963464,4.762713,4.592497,-43.92156,0.2791594,34.93489,12.00203,LEFT_ACCELERATE
-1,5.572877,7.979795,4.563347,4.750888,-44.09823,0.2791604,33.75071,12.08243,LEFT_ACCELERATE
-1,5.72461,7.506098,4.421657,4.817547,-44.19675,0.2791675,32.5758,12.1617,LEFT_ACCELERATE
-1,6.169302,6.850415,4.413642,4.787021,-44.1829,0.279174,31.38867,12.24156,LEFT_ACCELERATE
-1,6.622118,6.405632,4.508721,4.697617,-44.09014,0.2791705,30.19295,12.32213,LEFT_ACCELERATE
