ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.486966,6.523803,4.58699,4.613011,16.013,0.2621941,3.105207,0.08531789,NONE
-1,6.486887,6.523881,4.587004,4.612998,16.01301,0.2711268,3.105061,0.1679252,NONE
-1,6.486871,6.523893,4.587004,4.612998,16.01301,0.2744758,3.105021,0.2513231,NONE
-1,6.48686,6.523907,4.586992,4.613009,16.01302,0.2754258,3.105013,0.3288063,NONE
-1,6.486842,6.52392,4.586985,4.613017,16.01303,0.2756824,3.105012,0.4060605,NONE
-1,6.486838,6.523928,4.586977,4.613024,16.01303,0.275738,3.105015,0.4814304,NONE
-1,6.486825,6.523942,4.586967,4.613034,16.01304,0.2757454,3.105016,0.5605577,NONE
-1,6.486814,6.523952,4.58696,4.613041,16.01305,0.275745,3.105016,0.6438987,NONE
-1,6.486803,6.523963,4.586952,4.613049,16.01306,0.2757445,3.105017,0.7246094,NONE
-1,6.486794,6.523974,4.586945,4.613057,16.01306,0.2757436,3.105018,0.8021444,NONE
-1,6.486783,6.523983,4.586937,4.613064,16.01307,0.2757435,3.105017,0.8839829,NONE
-1,6.486772,6.523994,4.586929,4.613072,16.01308,0.2757432,3.105017,0.9634638,NONE
-1,6.486763,6.524003,4.586924,4.613078,16.01308,0.2757435,3.105018,1.044549,NONE
-1,6.486763,6.524003,4.586924,4.613078,16.01308,0.2757436,3.105018,1.124341,NONE
-1,6.486763,6.524003,4.586924,4.613078,16.01308,0.2757435,3.105018,1.203598,NONE
-1,6.486763,6.524003,4.586924,4.613078,16.01308,0.275743,3.105018,1.283911,NONE
-1,6.486763,6.524002,4.586924,4.613078,16.01308,0.2757434,3.105019,1.360666,NONE
-1,6.486763,6.524003,4.586924,4.613078,16.01308,0.2757437,3.105019,1.443189,NONE
-1,6.486763,6.524003,4.586924,4.613078,16.01308,0.2757437,3.105019,1.522749,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757434,3.105019,1.60555,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757435,3.105019,1.684571,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757439,3.105019,1.763149,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757434,3.105019,1.840719,NONE
-1,6.486763,6.524003,4.586924,4.613078,16.01308,0.2757436,3.10502,1.920638,NONE
-1,6.486763,6.524003,4.586924,4.613078,16.01308,0.2757438,3.10502,2.001524,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.275743,3.10502,2.085086,NONE
-1,6.486763,6.524003,4.586924,4.613078,16.01308,0.2757435,3.10502,2.160963,NONE
-1,6.486763,6.524004,4.586924,4.613078,16.01308,0.2757432,3.10502,2.241892,NONE
